external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
637439,Yanis Sofikitis,Yanis Sofikitis,,Nice,,
329722,Yoel Lago,Yoel Lago Amil,Spain,Celta Vigo,,
383771,Z. Blake,Zyan Blake,England,Nottingham Forest,,
22222,Z. Çelik,Mehmet Zeki Çelik,Türkiye,AS Roma,,
283252,Z. El Ouahdi,Zakaria El Ouahdi,Morocco,Genk,,
126899,Z. Sanusi,Zaidu Sanusi,Nigeria,FC Porto,,
427446,Z. Stoimenov,Zlatomir Arsenov Stoimenov,Bulgaria,Ludogorets,,
2139,Z. Yavru,Zeki Yavru,Türkiye,Samsunspor,,
628379,Zadig Lanssade,Zadig Lanssade,,Lille,,
284295,Zidane Iqbal,Zidane Aamar Iqbal,Iraq,Utrecht,,
