external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
19715,J. Magennis,Joshua Brendan David Magennis,Northern Ireland,Exeter City,,
283274,J. Malcolm,Jovan Anthony Malcolm,England,Stevenage,,
167193,J. March,Joshua Thomas March,England,Crewe,,
19225,J. Marriott,Jack Marriott,England,Wrexham,,
138799,J. Martin,Joshua Saul Martin,England,Cheltenham,,
441034,J. Mažionis,Jokūbas Mažionis,Lithuania,Cheltenham,,
19507,J. McClean,James Joseph McClean,Republic of Ireland,Wrexham,,
156160,J. Mendy,Jacob Mendy,Gambia,Wrexham,,
276973,J. Mingi,Jade Jay Mingi,England,Stockport County,,
161803,J. Moylan,Jack Moylan,Republic of Ireland,Lincoln,,
90499,J. Mukena,Joy Richard Mpinga Mukena,England,Crawley Town,,
18218,J. Muldoon,Jonathan Jack Muldoon,England,Harrogate Town,,
17387,J. Murphy,Joseph Murphy,Republic of Ireland,Tranmere,,
138834,J. Olowu,Joseph Olugbenga Olowu,England,Stockport County,,
152966,J. Pardington,James Pardington,England,Lincoln,,
347057,J. Pattenden,Jasper Pattenden,England,Stevenage,,
20505,J. Payne,Jack Payne,England,Colchester,,
441199,J. Phillips,Joshua Phillips,England,Luton,,
18721,J. Powell,Jack Patrick Powell,England,Crewe,,
82468,J. Reid,Jamie Tyrrell Reid,Northern Ireland,Stevenage,,
430831,J. Richards,Jake Richards,England,Luton,,
134605,J. Roles,Jack Roles,Cyprus,Crawley Town,,
19750,J. Shea,James William Shea,England,Luton,,
18868,J. Simpson,Jack Benjamin Simpson,England,Leyton Orient,,
61641,J. Svanþórsson,Jason Daði Svanþórsson,Iceland,Grimsby,,
18073,J. Sweeney,Jayden Deslandes Sweeney,England,Grimsby,,
428628,J. Thomas,Jordan Thomas,England,Cheltenham,,
20139,J. Tucker,Jack Robert Tucker,England,Colchester,,
17777,J. Turnbull,Jordan Robert Turnbull,England,Tranmere,,
337930,J. Umolu,Jemiah Umolu,England,Bromley,,
19564,J. Walker,James Walker,Scotland,Grimsby,,
138906,J. White,Joe Peter White,England,Leyton Orient,,
284549,J. Whitworth,Joseph Charles Whitworth,England,Exeter City,,
17778,J. Williams,Jay Williams,England,Crawley Town,,
17367,J. Wilson,James Steven Wilson,Wales,Cheltenham,,
19566,J. Windass,Joshua Dean Windass,England,Wrexham,,
325343,J. Woods,Josh Woods,England,Accrington ST,,
275560,J. Wright,Joseph Wright,England,Barnet,,
182430,J. Wright,Jordan Ian Wright,England,Newport County,,
19682,J. Yates,Jerry Aaron Yates,England,Luton,,
447324,Jacob Lara,Jacob Lara,England,Salford City,,
327729,Jaden Williams,Jaden Williams,England,Colchester,,
483956,James Rogerson,James Gordon Rogerson,England,Accrington ST,,
327609,Jamie Carson McDonnell,Jamie Carson McDonnell,Northern Ireland,Mansfield Town,,
338677,Joe Thomas,Joe Thomas,Wales,Newport County,,
327604,Joseph Charles Gardner,Joseph Charles Gardner,England,Mansfield Town,,
329362,Joshua Alan Powell,Joshua Alan Powell,England,Colchester,,
291022,Joshua Keeley,Joshua Keeley,Republic of Ireland,Luton,,
284407,Jude Jacob Soonsup-Bell,Jude Jacob Soonsup-Bell,England,Grimsby,,
25641,K. Bennetts,Keanan Bennetts,England,Notts County,,
82210,K. Cameron,Kyle Milne Cameron,Scotland,Bromley,,
284418,K. Cesay,Kallum Xzeiba Tracey Cesay,Sierra Leone,Salford City,,
82060,K. Gordon,Kellan Sheene Gordon,England,Notts County,,
82223,K. Green,Kieran Thomas Green,England,Grimsby,,
19000,K. Harris,Kadeem Raymond Mathurin-Harris,England,Salford City,,
17710,K. Knoyle,Kyle Knoyle,England,Mansfield Town,,
19029,K. McDonald,Kevin David McDonald,Scotland,Exeter City,,
82050,K. Mooney,Kelsey Thomas Mooney,England,Accrington ST,,
19804,K. Moore,Kieffer Roberto Francisco Moore,Wales,Wrexham,,
326110,K. N’Mai,Kelly Harmani N’Mai,Netherlands,Salford City,,
19199,K. Roos,Kelle Willem Roos,Netherlands,Notts County,,
19275,K. Smith,Korey Alexander Sheridan Smith,England,Cambridge United,,
18583,K. Smith,Kane Smith,England,Barnet,,
87898,K. Tshimanga,Kabongo Tshimanga,England,Crawley Town,,
17567,K. Vincent-Young,Kane Benjamin Vincent-Young,England,Colchester,,
68127,K. Watts,Kelland John William James Watts,England,Cambridge United,,
353128,K. Whitmore,Kai Whitmore,England,Newport County,,
492149,K. Wilson,Kieran Wilson,Scotland,Exeter City,,
20481,K. Wootton,Kyle Leon Wootton,England,Stockport County,,
201368,Killian Cahill,Killian Cahill,Republic of Ireland,Leyton Orient,,
327607,Kyle James McAdam,Kyle James McAdam,England,Mansfield Town,,
327731,Kyreece Lisbie,Kyreece Joshua Lisbie,England,Colchester,,
444295,Kyrell Malcolm,Kyrell Lee Eliza Shay Malcolm,England,Salford City,,
17370,L. Angol,Lee Anthony Angol,England,Cheltenham,,
45099,L. Appéré,Louis George Appéré,Scotland,Cambridge United,,
296959,L. Ayina,Loick Denis Henry Ayina,France,Salford City,,
295703,L. Bennett,Liam Bennett,England,Cambridge United,,
363023,L. Billington,Lewis Billington,England,Crewe,,
20277,L. Bolton,Luke Phillip Bolton,England,Mansfield Town,,
138929,L. Brunt,Lewis Brunt,England,Wrexham,,
6931,L. Cacace,Liberato Gianpaolo Cacace,New Zealand,Wrexham,,
68126,L. Cass,Lewis Graham Cass,England,Harrogate Town,,
162902,L. Coyle,Liam Coyle,England,Accrington ST,,
144739,L. Fiorini,Lewis Paul Fiorini,Scotland,Stockport County,,
82630,L. Freestone,Lewis Jay Freestone,England,Stevenage,,
20104,L. Garbutt,Luke Samuel Garbutt,England,Salford City,,
20168,L. Gibson,Liam Steven Gibson,England,Harrogate Town,,
337858,L. Gordon,Lemar Mark Gordon,England,Leyton Orient,,
53349,L. Jenkins,Lee Thomas Jenkins,Wales,Newport County,,
20440,L. Kinsella,Liam Mark Kinsella,Republic of Ireland,Cheltenham,,
19847,L. McGee,Luke Paul McGee,England,Tranmere,,
37700,L. Montsma,Lewis Lee Montsma,Netherlands,Lincoln,,
459536,L. Moore,Luca Jack Moore,England,Crewe,,
265452,L. Nordås,Lasse Selvåg Nordås,Norway,Luton,,
20503,L. O&apos;Brien,Lewis John O'Brien,England,Wrexham,,
138805,L. O&apos;Connor,Lee Patrick O'Connor,Republic of Ireland,Tranmere,,
19967,L. Reed,Louis Samuel Reed,England,Mansfield Town,,
20419,L. Roberts,Liam Joseph Roberts,England,Mansfield Town,,
19276,L. Walsh,Liam Walsh,England,Luton,,
154806,L. Watson,Louie Shaun Watson,Republic of Ireland,Crawley Town,,
283351,L. Woodhouse,Luca Woodhouse,England,Exeter City,,
82356,L. Young,Luke Young,England,Cheltenham,,
415517,Lamine Dabo,Mouhamed Lamine Fanne Dabo,Spain,Luton,,
490654,Lennox Emery,Lennox Emery,England,Colchester,,
284436,Lewis Shipley,Lewis Shipley,England,Barrow,,
441190,Liam Oakes,Liam Andrew Oakes,England,Exeter City,,
282130,Logan Pye,Logan Pye,England,Accrington ST,,
327732,Louis Flower,Louis Christopher Flower,England,Crawley Town,,
180997,M. Alli,Millenic Alli,Republic of Ireland,Luton,,
15632,M. Andersen,Mads Juel Andersen,Denmark,Luton,,
63933,M. Anderson,Max Anderson,Scotland,Crawley Town,,
389040,M. Baker,Matthew Baker,Wales,Newport County,,
459607,M. Barber,Mark Barber,England,Cheltenham,,
18264,M. Cheek,Michael Cheek,England,Bromley,,
146316,M. Cleworth,Max George Cleworth,Wales,Wrexham,,
284455,M. Craig,Michael James Craig,Scotland,Leyton Orient,,
278063,M. Dennis,Matthew Dennis,England,Notts County,,
82404,M. Dinanga,Marcus Dinanga Nyamabu,England,Bromley,,
20041,M. Howard,Mark Stephen Howard,England,Salford City,,
18782,M. James,Matthew Lee James,England,Wrexham,,
323943,M. Jobe,Mamadou Jobe,England,Cambridge United,,
129641,M. Kelly,Michael Kelly,Republic of Ireland,Accrington ST,,
20386,M. Macey,Matthew Ryan Macey,England,Colchester,,
167655,M. McGuinness,Mark James McGuinness,Republic of Ireland,Luton,,
20320,M. Oxley,Mark Thomas Oxley,England,Harrogate Town,,
19669,M. Palmer,Matthew Thomas Palmer,England,Notts County,,
20383,M. Pinnock,Mitchell Bernard Pinnock,England,Bromley,,
19471,M. Platt,Matthew James Platt,England,Notts County,,
309503,M. Reindorf,Michael Reindorf,England,Newport County,,
18976,M. Sanders,Max Harrison Sanders,England,Crewe,,
18131,M. Shelton,Mark John Shelton,England,Barnet,,
36843,M. Smith,Matthew Robert Smith,Wales,Newport County,,
352856,M. Spellman,Michael Spellman,England,Newport County,,
362767,M. Young,Matthew Young,England,Salford City,,
496423,Mamadou Diallo,Mamadou Diallo,England,Cheltenham,,
135099,Marcus Lemar Ifill,Marcus Lemar Ifill,England,Bromley,,
313230,Mathaeus Roberts,Mathaeus Roberts,Wales,Stevenage,,
396255,Max Dickov,Max Dickov,England,Mansfield Town,,
20441,Maziar Kouhyar,Qamaruddin Maziar Kouhyar,Afghanistan,Notts County,,
519876,Moses Alexander-Walker,Moses Alexander-Walker,England,Newport County,,
126791,N. Broadhead,Nathan Paul Broadhead,Wales,Wrexham,,
20387,N. Canavan,Niall David Stephen Canavan,Republic of Ireland,Barrow,,
18514,N. Kabamba,Nicke Kabamba,Congo DR,Bromley,,
291107,N. Kenneh,Nohan Kenneh,Liberia,Tranmere,,
280685,N. Lonwijk,Nigel Cello Lonwijk,Netherlands,Luton,,
351338,N. Lowe,Nathan Lowe,England,Stockport County,,
308668,N. Moriah-Welsh,Nathan Daniel Moriah-Welsh,Guyana,Mansfield Town,,
18877,N. Ofoborh,Nathan Nnamdi Ugochukwu Benjam Asigboro Ofoborh,Nigeria,Barnet,,
459486,N. Simmons,Noah Simmons,Wales,Lincoln,,
17915,N. Smith,Nathan James Smith,England,Tranmere,,
20356,N. Tzanev,Nikola Chivarov Tzanev,New Zealand,Newport County,,
449187,Nelson Sanca,Nelson Sanca,Portugal,Newport County,,
385483,Neo Eccleston,Neo Eccleston,England,Grimsby,,
459537,O. Armstrong,Oliver Armstrong,England,Crewe,,
82023,O. Bailey,Odin Ohray Bailey,England,Stockport County,,
284297,O. Dodgson,Owen Joel Dodgson,England,Stockport County,,
167314,O. Edwards,Owura Nsiah Edwards,England,Colchester,,
19537,O. Evans,Owen Rhys Evans,Wales,Barnet,,
17564,O. Kensdale,Oliver James Kensdale,England,Barnet,,
377795,O. Lunt,Owen Alan Lunt,England,Crewe,,
348726,O. Mason,Owen Mason,Republic of Ireland,Mansfield Town,,
20305,O. Norburn,Oliver Lewis Norburn,Grenada,Notts County,,
19105,O. Norwood,Oliver James Norwood,Northern Ireland,Stockport County,,
278087,O. O&apos;Neill,Oliver John O'Neill,Republic of Ireland,Leyton Orient,,
17904,O. Palmer,Oliver James Palmer,England,Wrexham,,
20504,O. Patrick,Omari Joshua Curtis Patrick,England,Tranmere,,
20248,O. Rathbone,Oliver Michael Rathbone,England,Wrexham,,
18043,O. Sowunmi,Omar Kolawole Olufemi Sowunmi,England,Bromley,,
284434,O. Thorn,Oscar Thorn,England,Colchester; Lincoln,,
20048,O. Turton,Oliver Anthony Turton,England,Salford City,,
138869,O. Wright,Oliver Lennon George Wright,England,Accrington ST,,
127124,Oliver Greaves,Oliver Greaves,England,Newport County,,
45319,P. Brough,Patrick John Brough,England,Tranmere,,
445943,P. Croker,Phil Croker,England,Crewe,,
20095,P. Madden,Paddy Stephen Madden,Republic of Ireland,Accrington ST,,
19767,P. Mpanzu,Pelly Ruddock Mpanzu,Congo DR,Cambridge United,,
138896,P. Patterson,Phoenix Maclaren Patterson,Scotland,Stevenage,,
17598,P. Sweeney,Pierce Liam Sweeney,Republic of Ireland,Exeter City,,
20298,R. Barnett,Ryan Jack Barnett,England,Wrexham,,
18623,R. Booty,Regan Booty,England,Barrow,,
17810,R. Broom,Ryan James Broom,Wales,Cheltenham,,
17487,R. Brown,Reece Brown,England,Crawley Town,,
18045,R. Browne,Stephen Rhys Browne,Antigua and Barbuda,Barnet,,
