external_id,eng_name,full_name,context,short_context,name_ko,short_name_ko
129720,R. Stirk,Ryan William Stirk,Wales,Chesterfield,,
382925,R. Trevitt,Ryan Trevitt,England,Wigan,,
394588,R. Walters,Rhys Walters,England,Port Vale,,
17697,R. Wintle,Ryan Frank Wintle,England,Cardiff,,
459210,R. Woodcock,Robson Woodcock,England,Barnsley,,
19510,R. Woods,Ryan Michael Woods,England,Oldham,,
504648,Raees Bangura-Williams,Raees Bangura-Williams,England,Millwall,,
431885,Rayan Jawad Kolli,Rayan Jawad Kolli,England,QPR,,
459403,Reece Johnson,Reece Johnson,England,Sheffield Wednesday,,
18382,Ricardo,Ricardo Alexandre Almeida Santos,Portugal,Swansea,,
310562,Rico Browne,Rico Browne,England,Walsall,,
494025,Riley Moran,Riley Moran,,AFC Wimbledon,,
70886,Ronald,Ronald Pereira Martins,Brazil,Swansea,,
343209,Ruairi McConville,Ruairi McConville,Northern Ireland,Norwich,,
199863,S. Armstrong,Sinclair Ntomuchukwu Armstrong,Republic of Ireland,Bristol City,,
294904,S. Bell,Samuel John Bell,England,Bristol City; Wycombe,,
19312,S. Benda,Steven-Andreas Benda,Germany,Millwall,,
192346,S. Brynn,Solomon Brynn,England,Middlesbrough,,
503523,S. Campbell,Seb Campbell,England,Plymouth,,
284356,S. Charles,Shea Emmanuel Charles,Northern Ireland,Southampton,,
19503,S. Clucas,Sam Clucas,England,Shrewsbury,,
201373,S. Curtis,Sam Curtis,Republic of Ireland,Sheffield Utd,,
19964,S. Dembélé,Ben Siriki Dembélé,Scotland,Oxford United,,
18962,S. Duffy,Shane Patrick Michael Duffy,Republic of Ireland,Norwich,,
304305,S. Finch,Sonny Finch,England,Middlesbrough,,
394595,S. Fusire,Sean Sheunesu Fusire,England,Sheffield Wednesday,,
346524,S. Gale,Sam Gale,England,Gillingham,,
308867,S. Grehan,Seán Grehan,Republic of Ireland,Doncaster,,
19106,S. Hogan,Scott Andrew Hogan,Republic of Ireland,Milton Keynes Dons,,
17908,S. Hornby,Samuel Connor Hornby,England,Walsall,,
17790,S. Hoskins,Samuel Tobias Hoskins,England,Northampton,,
20351,S. Humphrys,Stephen Peter Humphrys,England,Bradford,,
442493,S. Inwood,Samuel Lawrence Inwood,England,Bolton,,
459167,S. Kendall,Sheldon Kendall,England,Millwall,,
20107,S. Long,Samuel Patrick Robert Long,England,Oxford United,,
879,S. Mavididi,Stephy Alvaro Mavididi,England,Leicester,,
19989,S. McCallum,Sam Benjamin McCallum,England,Sheffield Utd,,
69419,S. McLoughlin,Sean McLoughlin,Republic of Ireland,Blackburn,,
17774,S. McWilliams,Shaun Daniel McWilliams,England,Rotherham,,
284187,S. Mills,Stanley Mills,England,Oxford United,,
17418,S. Moore,Stuart John Moore,England,Wycombe,,
18071,S. Ogie,Shadrach Nosa Ogie,Republic of Ireland,Gillingham,,
383120,S. Patton,Sean Patton,Republic of Ireland,Reading,,
19662,S. Raggett,Sean Aidan Raggett,England,Rotherham,,
278123,S. Revan,Sebastian Revan,England,Burton Albion,,
45132,S. Rooney,Shaun Antony Rooney,Scotland,Fleetwood Town,,
275565,S. Roughan,Seán Patrick Roughan,Republic of Ireland,Huddersfield,,
20362,S. Seddon,Steven Jeffrey Seddon,England,AFC Wimbledon,,
19024,S. Sessegnon,Zeze  Steven Sessegnon,England,Wigan,,
366736,S. Spencer,Shay Spencer,England,Reading,,
18013,S. Stubbs,Sam Alan Stubbs,England,Shrewsbury,,
17579,S. Szmodics,Samuel Joseph Szmodics,Republic of Ireland,Ipswich,,
